id_registro,fecha_deposito,run_fondo,nombre_fondo,administradora,estado_registro,estado_liquidacion,tipo_fondo,reglamento_codigo,reglamento_url,fecha_ultima_modificacion,primera_deteccion
FM110434,2011-08-16,8712,FONDO MUTUO BCI ESTADOS UNIDOS,BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.,Vigente,,Fondo Mutuo,2026060380680,https://www.cmfchile.cl/documentos/rfm/rfm_2026060380680.pdf,2026-06-08,2026-08-20
FM110435,2011-08-16,8724,FONDO MUTUO BCI ESTRATEGIA L/S GARANTIZADO,BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.,No Vigente,,Fondo Mutuo,2011120184516,https://www.cmfchile.cl/documentos/rfm/rfm_2011120184516.pdf,2011-12-30,2026-08-20
FM110436,2011-08-16,8513,FONDO MUTUO BCI EUROPA,BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.,Vigente,,Fondo Mutuo,2015070091157,https://www.cmfchile.cl/documentos/rfm/rfm_2015070091157.pdf,2015-07-30,2026-08-20
FM110437,2011-08-16,8608,FONDO MUTUO BCI EXPRESS,BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.,No Vigente,,Fondo Mutuo,2019080142844,https://www.cmfchile.cl/documentos/rfm/rfm_2019080142844.pdf,2019-08-09,2026-08-20
FM110438,2011-08-16,8588,FONDO MUTUO BCI FRONTERA,BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.,No Vigente,,Fondo Mutuo,2015070091154,https://www.cmfchile.cl/documentos/rfm/rfm_2015070091154.pdf,2015-07-30,2026-08-20
FM110439,2011-08-16,8642,FONDO MUTUO BCI GARANTIZADO AMAZONA,BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.,No Vigente,,Fondo Mutuo,2011080120362,https://www.cmfchile.cl/documentos/rfm/rfm_2011080120362.pdf,2011-08-16,2026-08-20
FM110440,2011-08-16,8887,FONDO MUTUO BCI GARANTIZADO DEPOSITO 108,BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.,No Vigente,,Fondo Mutuo,2013030021501,https://www.cmfchile.cl/documentos/rfm/rfm_2013030021501.pdf,2013-03-08,2026-08-20
FM110441,2011-08-16,8638,FONDO MUTUO BCI CARTERA DINÁMICA CONSERVADORA,BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.,Vigente,,Fondo Mutuo,2021010018058,https://www.cmfchile.cl/documentos/rfm/rfm_2021010018058.pdf,2021-01-18,2026-08-20
FM110442,2011-08-16,8639,FONDO MUTUO BCI CARTERA DINÁMICA BALANCEADA,BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.,Vigente,,Fondo Mutuo,2021010018140,https://www.cmfchile.cl/documentos/rfm/rfm_2021010018140.pdf,2021-01-18,2026-08-20
FM110428,2011-08-16,8328,FONDO MUTUO BCI DEUDA EMERGENTE,BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.,No Vigente,,Fondo Mutuo,2012110151771,https://www.cmfchile.cl/documentos/rfm/rfm_2012110151771.pdf,2012-11-26,2026-08-20
FM110449,2011-08-16,8709,FONDO MUTUO BCI LONG/SHORT COMMODITIES,BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.,No Vigente,,Fondo Mutuo,2011120184560,https://www.cmfchile.cl/documentos/rfm/rfm_2011120184560.pdf,2011-12-30,2026-08-20
FM110425,2011-08-16,8256,FONDO MUTUO BCI DEPOSITO DOLAR,BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.,No Vigente,,Fondo Mutuo,2012110151777,https://www.cmfchile.cl/documentos/rfm/rfm_2012110151777.pdf,2012-11-26,2026-08-20
FM110451,2011-08-16,8036,FONDO MUTUO BCI RENDIMIENTO,BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.,Vigente,,Fondo Mutuo,2015070091129,https://www.cmfchile.cl/documentos/rfm/rfm_2015070091129.pdf,2015-07-30,2026-08-20
FM110421,2011-08-16,8107,FONDO MUTUO BCI COMPETITIVO,BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.,Vigente,,Fondo Mutuo,2024100552365,https://www.cmfchile.cl/documentos/rfm/rfm_2024100552365.pdf,2024-10-24,2026-08-20
FM110424,2011-08-16,8064,FONDO MUTUO BCI  ESTRATEGIA UF HASTA 3 AÑOS,BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.,Vigente,,Fondo Mutuo,2022120474286,https://www.cmfchile.cl/documentos/rfm/rfm_2022120474286.pdf,2022-12-14,2026-08-20
FM110415,2011-08-16,8813,FONDO MUTUO BCI GESTIÓN FLEXIBLE,BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.,No Vigente,,Fondo Mutuo,2015070091163,https://www.cmfchile.cl/documentos/rfm/rfm_2015070091163.pdf,2015-07-30,2026-08-20
FM110416,2011-08-16,8176,FONDO MUTUO BCI ACCIONES PRESENCIA BURSATIL,BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.,No Vigente,,Fondo Mutuo,2017010002161,https://www.cmfchile.cl/documentos/rfm/rfm_2017010002161.pdf,2017-01-05,2026-08-20
FM110417,2011-08-16,8434,FONDO MUTUO BCI AMERICA LATINA,BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.,Vigente,,Fondo Mutuo,2025050364443,https://www.cmfchile.cl/documentos/rfm/rfm_2025050364443.pdf,2025-05-22,2026-08-20
FM110452,2011-08-16,8766,FONDO MUTUO BCI ESTRATEGIA PESOS LARGO PLAZO,BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.,No Vigente,,Fondo Mutuo,2019070119570,https://www.cmfchile.cl/documentos/rfm/rfm_2019070119570.pdf,2019-07-11,2026-08-20
FM110419,2011-08-16,8763,FONDO MUTUO BCI BRASIL,BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.,No Vigente,,Fondo Mutuo,2015070091159,https://www.cmfchile.cl/documentos/rfm/rfm_2015070091159.pdf,2015-07-30,2026-08-20
FM110420,2011-08-16,8777,FONDO MUTUO BCI CHINDIA,BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.,No Vigente,,Fondo Mutuo,2015070091329,https://www.cmfchile.cl/documentos/rfm/rfm_2015070091329.pdf,2015-07-30,2026-08-20
FM110418,2011-08-16,8514,FONDO MUTUO BCI ASIA,BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.,Vigente,,Fondo Mutuo,2021020064717,https://www.cmfchile.cl/documentos/rfm/rfm_2021020064717.pdf,2021-02-19,2026-08-20
FM110422,2011-08-16,8045,FONDO MUTUO BCI CONVENIENCIA,BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.,No Vigente,,Fondo Mutuo,2016070092690,https://www.cmfchile.cl/documentos/rfm/rfm_2016070092690.pdf,2016-07-20,2026-08-20
FM110423,2011-08-16,8327,FONDO MUTUO BCI ESTRATEGIA PESOS HASTA 1 AÑO,BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.,Vigente,,Fondo Mutuo,2023060242278,https://www.cmfchile.cl/documentos/rfm/rfm_2023060242278.pdf,2023-06-06,2026-08-20
FM110457,2011-08-16,8515,FONDO MUTUO BCI USA,BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.,Vigente,,Fondo Mutuo,2022050202333,https://www.cmfchile.cl/documentos/rfm/rfm_2022050202333.pdf,2022-05-24,2026-08-20
FM110456,2011-08-16,8787,FONDO MUTUO BCI TOP PICKS,BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.,Vigente,,Fondo Mutuo,2025040285369,https://www.cmfchile.cl/documentos/rfm/rfm_2025040285369.pdf,2025-04-15,2026-08-20
FM110455,2011-08-16,8430,FONDO MUTUO BCI ACCIONES CHILENAS,BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.,Vigente,,Fondo Mutuo,2019110195672,https://www.cmfchile.cl/documentos/rfm/rfm_2019110195672.pdf,2019-11-06,2026-08-20
FM110454,2011-08-16,8870,FONDO MUTUO BCI SELECCION ANDINA,BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.,No Vigente,,Fondo Mutuo,2015090112173,https://www.cmfchile.cl/documentos/rfm/rfm_2015090112173.pdf,2015-09-14,2026-08-20
FM110453,2011-08-16,8884,FONDO MUTUO BCI RIQUEZAS NATURALES,BCI ASSET MANAGEMENT ADMINISTRADORA  GENERAL DE FONDOS S.A.,No Vigente,,Fondo Mutuo,2011080120390,https://www.cmfchile.cl/documentos/rfm/rfm_2011080120390.pdf,2011-12-28,2026-08-20
FM110357,2011-08-12,8258,FONDO MUTUO SECURITY PREVISION,CRUZ DEL SUR ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,,Fondo Mutuo,2014120147651,https://www.cmfchile.cl/documentos/rfm/rfm_2014120147651.pdf,2014-12-23,2026-08-20
FM110356,2011-08-12,8463,FONDO MUTUO CRUZ DEL SUR CONFIANZA,CRUZ DEL SUR ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,,Fondo Mutuo,2014120146486,https://www.cmfchile.cl/documentos/rfm/rfm_2014120146486.pdf,2014-12-19,2026-08-20
FM110355,2011-08-12,8261,FONDO MUTUO SECURITY LIQUIDEZ,CRUZ DEL SUR ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,,Fondo Mutuo,2014120147598,https://www.cmfchile.cl/documentos/rfm/rfm_2014120147598.pdf,2014-12-23,2026-08-20
FM110354,2011-08-12,8142,FONDO MUTUO BICE ACCIONES CHILE SELECTIVO,BICE INVERSIONES ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Mutuo,2025050339023,https://www.cmfchile.cl/documentos/rfm/rfm_2025050339023.pdf,2025-05-08,2026-08-20
FM110353,2011-08-12,8032,FONDO MUTUO BICE BALANCEADO,BICE INVERSIONES ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Mutuo,2026040277068,https://www.cmfchile.cl/documentos/rfm/rfm_2026040277068.pdf,2026-04-22,2026-08-20
FM110352,2011-08-12,8801,FONDO MUTUO BICE ACCIONES MÉXICO,BICE INVERSIONES ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,,Fondo Mutuo,2019030041960,https://www.cmfchile.cl/documentos/rfm/rfm_2019030041960.pdf,2019-03-13,2026-08-20
FM110350,2011-08-12,8506,FONDO MUTUO BICE LIQUIDEZ DÓLAR,BICE INVERSIONES ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Mutuo,2021030122389,https://www.cmfchile.cl/documentos/rfm/rfm_2021030122389.pdf,2021-03-31,2026-08-20
FM110351,2011-08-12,8295,FONDO MUTUO BICE CONSERVADOR,BICE INVERSIONES ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Mutuo,2026040277392,https://www.cmfchile.cl/documentos/rfm/rfm_2026040277392.pdf,2026-04-22,2026-08-20
FM110331,2011-08-12,8622,FONDO MUTUO ZURICH CASH PLUS,ZURICH CHILE ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,,Fondo Mutuo,2018100179539,https://www.cmfchile.cl/documentos/rfm/rfm_2018100179539.pdf,2018-10-25,2026-08-20
FM110358,2011-08-12,8260,FONDO MUTUO CRUZ DEL SUR BONOS LATINOAMERICANOS,CRUZ DEL SUR ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,,Fondo Mutuo,2014120146467,https://www.cmfchile.cl/documentos/rfm/rfm_2014120146467.pdf,2014-12-19,2026-08-20
FM110359,2011-08-12,8262,FONDO MUTUO CRUZ DEL SUR FUNDACION,CRUZ DEL SUR ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,,Fondo Mutuo,2014120146496,https://www.cmfchile.cl/documentos/rfm/rfm_2014120146496.pdf,2014-12-19,2026-08-20
FM110374,2011-08-12,8862,FONDO MUTUO ZURICH BRASIL,ZURICH ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,,Fondo Mutuo,2011080119085,https://www.cmfchile.cl/documentos/rfm/rfm_2011080119085.pdf,2011-08-12,2026-08-20
FM110373,2011-08-12,8861,FONDO MUTUO ZURICH ACCIONES USA,ZURICH ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,,Fondo Mutuo,2011080119083,https://www.cmfchile.cl/documentos/rfm/rfm_2011080119083.pdf,2011-08-12,2026-08-20
FM110348,2011-08-12,8063,FONDO MUTUO BICE LIQUIDEZ PESOS,BICE INVERSIONES ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Mutuo,2026040277653,https://www.cmfchile.cl/documentos/rfm/rfm_2026040277653.pdf,2026-04-22,2026-08-20
FM110372,2011-08-12,8854,FONDO MUTUO ZURICH ACCIONES CHILENAS,ZURICH ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,,Fondo Mutuo,2011080119081,https://www.cmfchile.cl/documentos/rfm/rfm_2011080119081.pdf,2011-08-12,2026-08-20
FM110371,2011-08-12,8860,FONDO MUTUO CRUZ DEL SUR COLOMBIA-PERU,CRUZ DEL SUR ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,,Fondo Mutuo,2011080119019,https://www.cmfchile.cl/documentos/rfm/rfm_2011080119019.pdf,2011-08-12,2026-08-20
FM110370,2011-08-12,8790,FONDO MUTUO SECURITY PROTECCION UF,CRUZ DEL SUR ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,,Fondo Mutuo,2014120147730,https://www.cmfchile.cl/documentos/rfm/rfm_2014120147730.pdf,2014-12-23,2026-08-20
FM110369,2011-08-12,8664,FONDO MUTUO CRUZ DEL SUR CONFIANZA DÓLAR,CRUZ DEL SUR ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,,Fondo Mutuo,2014120146488,https://www.cmfchile.cl/documentos/rfm/rfm_2014120146488.pdf,2014-12-19,2026-08-20
FM110368,2011-08-12,8612,FONDO MUTUO CRUZ DEL SUR BRASIL,CRUZ DEL SUR ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,,Fondo Mutuo,2014120146470,https://www.cmfchile.cl/documentos/rfm/rfm_2014120146470.pdf,2014-12-19,2026-08-20
FM110367,2011-08-12,8613,FONDO MUTUO CRUZ DEL SUR ASIATICO,CRUZ DEL SUR ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,,Fondo Mutuo,2014120146461,https://www.cmfchile.cl/documentos/rfm/rfm_2014120146461.pdf,2014-12-19,2026-08-20
FM110366,2011-08-12,8567,FONDO MUTUO CRUZ DEL SUR LATINOAMERICANO,CRUZ DEL SUR ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,,Fondo Mutuo,2014120146501,https://www.cmfchile.cl/documentos/rfm/rfm_2014120146501.pdf,2014-12-19,2026-08-20
FM110365,2011-08-12,8500,FONDO MUTUO SECURITY ESTADOS UNIDOS,CRUZ DEL SUR ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,,Fondo Mutuo,2014120147712,https://www.cmfchile.cl/documentos/rfm/rfm_2014120147712.pdf,2014-12-23,2026-08-20
FM110363,2011-08-12,8491,FONDO MUTUO SECURITY NOMINAL,CRUZ DEL SUR ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,,Fondo Mutuo,2014120147676,https://www.cmfchile.cl/documentos/rfm/rfm_2014120147676.pdf,2014-12-23,2026-08-20
FM110362,2011-08-12,8453,FONDO MUTUO CRUZ DEL SUR EMERGENTE,CRUZ DEL SUR ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,,Fondo Mutuo,2014120146494,https://www.cmfchile.cl/documentos/rfm/rfm_2014120146494.pdf,2014-12-19,2026-08-20
FM110361,2011-08-12,8298,FONDO MUTUO CRUZ DEL SUR DIVERSIFICACION,CRUZ DEL SUR ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,,Fondo Mutuo,2014120146491,https://www.cmfchile.cl/documentos/rfm/rfm_2014120146491.pdf,2014-12-19,2026-08-20
FM110360,2011-08-12,8294,FONDO MUTUO SECURITY GLOBAL,CRUZ DEL SUR ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Mutuo,2026020129599,https://www.cmfchile.cl/documentos/rfm/rfm_2026020129599.pdf,2026-02-24,2026-08-20
FM110349,2011-08-12,8100,FONDO MUTUO BICE TESORERIA,BICE INVERSIONES ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Mutuo,2021020059376,https://www.cmfchile.cl/documentos/rfm/rfm_2021020059376.pdf,2021-02-16,2026-08-20
FM110325,2011-08-12,8393,FONDO MUTUO ZURICH EQUILIBRIO 30,ZURICH CHILE ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,,Fondo Mutuo,2018100179530,https://www.cmfchile.cl/documentos/rfm/rfm_2018100179530.pdf,2018-10-25,2026-08-20
FM110347,2011-08-12,8750,FONDO MUTUO BICE BONOS LATAM,BICE INVERSIONES ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Mutuo,2025080539998,https://www.cmfchile.cl/documentos/rfm/rfm_2025080539998.pdf,2025-08-04,2026-08-20
FM110332,2011-08-12,8772,FONDO MUTUO ZURICH RENTABILIDAD 80 GLOBAL,ZURICH ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,,Fondo Mutuo,2012020018915,https://www.cmfchile.cl/documentos/rfm/rfm_2012020018915.pdf,2012-02-08,2026-08-20
FM110320,2011-08-12,8345,FONDO MUTUO ZURICH CASH,ZURICH CHILE ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,,Fondo Mutuo,2018080144671,https://www.cmfchile.cl/documentos/rfm/rfm_2018080144671.pdf,2018-08-21,2026-08-20
FM110321,2011-08-12,8346,FONDO MUTUO ZURICH PATRIMONIO,ZURICH CHILE ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Mutuo,2025030175607,https://www.cmfchile.cl/documentos/rfm/rfm_2025030175607.pdf,2025-03-07,2026-08-20
FM110322,2011-08-12,8347,FONDO MUTUO ZURICH BALANCEADO,ZURICH CHILE ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,,Fondo Mutuo,2018080144488,https://www.cmfchile.cl/documentos/rfm/rfm_2018080144488.pdf,2018-08-21,2026-08-20
FM110323,2011-08-12,8348,FONDO MUTUO ZURICH CRECIENTE,ZURICH CHILE ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,,Fondo Mutuo,2018080144837,https://www.cmfchile.cl/documentos/rfm/rfm_2018080144837.pdf,2018-08-21,2026-08-20
FM110324,2011-08-12,8349,FONDO MUTUO ZURICH USA,ZURICH ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,,Fondo Mutuo,2013120119020,https://www.cmfchile.cl/documentos/rfm/rfm_2013120119020.pdf,2013-12-17,2026-08-20
FM110376,2011-08-12,8041,FONDO MUTUO SANTANDER INTERMEDIACION,SANTANDER ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS,No Vigente,,Fondo Mutuo,2012070092066,https://www.cmfchile.cl/documentos/rfm/rfm_2012070092066.pdf,2012-07-10,2026-08-20
FM110326,2011-08-12,8395,FONDO MUTUO ZURICH BURSÁTIL 90,ZURICH CHILE ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,,Fondo Mutuo,2018080144492,https://www.cmfchile.cl/documentos/rfm/rfm_2018080144492.pdf,2018-08-21,2026-08-20
FM110327,2011-08-12,8471,FONDO MUTUO ZURICH MUNDO EUROPEO,ZURICH CHILE ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,,Fondo Mutuo,2018080144841,https://www.cmfchile.cl/documentos/rfm/rfm_2018080144841.pdf,2018-08-21,2026-08-20
FM110328,2011-08-12,8494,FONDO MUTUO ZURICH MUNDO EMERGENTE,ZURICH CHILE ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,,Fondo Mutuo,2018080144720,https://www.cmfchile.cl/documentos/rfm/rfm_2018080144720.pdf,2018-08-21,2026-08-20
FM110329,2011-08-12,8495,FONDO MUTUO ZURICH MUNDO LATAM,ZURICH CHILE ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,,Fondo Mutuo,2018080144781,https://www.cmfchile.cl/documentos/rfm/rfm_2018080144781.pdf,2018-08-21,2026-08-20
FM110330,2011-08-12,8621,FONDO MUTUO ZURICH SELECT GLOBAL,ZURICH CHILE ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Mutuo,2025040278849,https://www.cmfchile.cl/documentos/rfm/rfm_2025040278849.pdf,2025-04-11,2026-08-20
FM110333,2011-08-12,8046,FONDO MUTUO BICE ACCIONES CHILE,BICE INVERSIONES ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,,Fondo Mutuo,2019030041902,https://www.cmfchile.cl/documentos/rfm/rfm_2019030041902.pdf,2019-03-13,2026-08-20
FM110346,2011-08-12,8141,FONDO MUTUO BICE RENTA UF,BICE INVERSIONES ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Mutuo,2025080540386,https://www.cmfchile.cl/documentos/rfm/rfm_2025080540386.pdf,2025-08-04,2026-08-20
FM110334,2011-08-12,8029,FONDO MUTUO BICE RENTA PESOS,BICE INVERSIONES ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Mutuo,2025080540113,https://www.cmfchile.cl/documentos/rfm/rfm_2025080540113.pdf,2025-08-04,2026-08-20
FM110335,2011-08-12,8178,FONDO MUTUO BICE ACCIONES ASIA,BICE INVERSIONES ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,,Fondo Mutuo,2022110449003,https://www.cmfchile.cl/documentos/rfm/rfm_2022110449003.pdf,2022-11-25,2026-08-20
FM110336,2011-08-12,8114,FONDO MUTUO BICE ACCIONES EUROPA,BICE INVERSIONES ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Mutuo,2026040276884,https://www.cmfchile.cl/documentos/rfm/rfm_2026040276884.pdf,2026-04-22,2026-08-20
FM110337,2011-08-12,8537,FONDO MUTUO BICE ACCIONES LATAM,BICE INVERSIONES ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Mutuo,2026040277009,https://www.cmfchile.cl/documentos/rfm/rfm_2026040277009.pdf,2026-04-22,2026-08-20
FM110338,2011-08-12,8475,FONDO MUTUO BICE ACCIONES MERCADOS EMERGENTES,BICE INVERSIONES ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Mutuo,2026040276903,https://www.cmfchile.cl/documentos/rfm/rfm_2026040276903.pdf,2026-04-22,2026-08-20
FM110339,2011-08-12,8183,FONDO MUTUO BICE ACCIONES NORTEAMERICA,BICE INVERSIONES ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Mutuo,2026040277044,https://www.cmfchile.cl/documentos/rfm/rfm_2026040277044.pdf,2026-04-22,2026-08-20
FM110340,2011-08-12,8725,FONDO MUTUO BICE ACCIONES BRASIL,BICE INVERSIONES ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,,Fondo Mutuo,2019030041927,https://www.cmfchile.cl/documentos/rfm/rfm_2019030041927.pdf,2019-03-13,2026-08-20
FM110341,2011-08-12,8819,FONDO MUTUO BICE ACCIONES CHILE ACTIVO,BICE INVERSIONES ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Mutuo,2025050338958,https://www.cmfchile.cl/documentos/rfm/rfm_2025050338958.pdf,2025-05-08,2026-08-20
FM110342,2011-08-12,8553,FONDO MUTUO BICE ACCIONES CHILE MID CAP,BICE INVERSIONES ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Mutuo,2026040276855,https://www.cmfchile.cl/documentos/rfm/rfm_2026040276855.pdf,2026-04-22,2026-08-20
FM110343,2011-08-12,8749,FONDO MUTUO BICE COMMODITIES,BICE INVERSIONES ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,,Fondo Mutuo,2022110449230,https://www.cmfchile.cl/documentos/rfm/rfm_2022110449230.pdf,2022-11-25,2026-08-20
FM110344,2011-08-12,8785,FONDO MUTUO BICE AGRESIVO,BICE INVERSIONES ADMINISTRADORA GENERAL DE FONDOS S.A.,Vigente,,Fondo Mutuo,2026040277051,https://www.cmfchile.cl/documentos/rfm/rfm_2026040277051.pdf,2026-04-22,2026-08-20
FM110375,2011-08-12,8855,FONDO MUTUO ZURICH RENTA,ZURICH ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,,Fondo Mutuo,2011080119087,https://www.cmfchile.cl/documentos/rfm/rfm_2011080119087.pdf,2011-08-12,2026-08-20
FM110345,2011-08-12,8687,FONDO MUTUO BICE ESTRATEGIA AGRESIVA,BICE INVERSIONES ADMINISTRADORA GENERAL DE FONDOS S.A.,No Vigente,,Fondo Mutuo,2023010010840,https://www.cmfchile.cl/documentos/rfm/rfm_2023010010840.pdf,2023-01-10,2026-08-20
FM110377,2011-08-12,8894,FONDO MUTUO IM TRUST DEUDA SOBERANA MULTIMONEDA,CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS,No Vigente,Liquidado,Fondo Mutuo,2016060082383,https://www.cmfchile.cl/documentos/rfm/rfm_2016060082383.pdf,2016-06-28,2026-08-20
FM110512,2011-08-12,8678,FONDO MUTUO SURA RENTA DEPOSITO CHILE,ADMINISTRADORA GENERAL DE FONDOS SURA S.A.,Vigente,,Fondo Mutuo,2025100675242,https://www.cmfchile.cl/documentos/rfm/rfm_2025100675242.pdf,2025-10-02,2026-08-20
FM110406,2011-08-12,8615,FONDO MUTUO SANTANDER RENTA CORTO PLAZO,SANTANDER ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS,Vigente,,Fondo Mutuo,2026050315907,https://www.cmfchile.cl/documentos/rfm/rfm_2026050315907.pdf,2026-05-07,2026-08-20
FM110378,2011-08-12,8090,FONDO MUTUO SANTANDER GO ACCIONES GLOBALES ESG,SANTANDER ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS,Vigente,,Fondo Mutuo,2026050315828,https://www.cmfchile.cl/documentos/rfm/rfm_2026050315828.pdf,2026-05-07,2026-08-20
FM110407,2011-08-12,8082,FONDO MUTUO SANTANDER RENTA LARGO PLAZO PESOS,SANTANDER ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS,Vigente,,Fondo Mutuo,2025110759676,https://www.cmfchile.cl/documentos/rfm/rfm_2025110759676.pdf,2025-11-03,2026-08-20
FM110408,2011-08-12,8074,FONDO MUTUO SANTANDER ACCIONES RETAIL & CONSUMO CHILE,SANTANDER ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS,No Vigente,,Fondo Mutuo,2017100173950,https://www.cmfchile.cl/documentos/rfm/rfm_2017100173950.pdf,2017-10-02,2026-08-20
